FID,ano,mes,dia,hora,min,seg,lat,lon,erro_km,prof,mag,tipo_mag,tipo_dado,intensidad,UF,descricao,the_geom
IAG-BoletimSismicoBrasileiro.1205,1994,8,5,12,56,3,-4.41,-38.29,2,4,2.8,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1206,1994,8,5,18,42,36,-4.41,-38.29,2,4,2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1207,1994,8,6,22,19,31,-10.51,-37.34,50,0,2.6,1,I,0,SE,Gado Bravo (IAG) Explosao ?,POINT (-10.51 -37.34)
IAG-BoletimSismicoBrasileiro.1208,1994,8,8,2,50,35,-4.41,-38.29,2,4,2.2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1209,1994,8,8,14,14,22,-4.41,-38.29,2,4,2.4,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1210,1994,8,8,15,6,10,-4.41,-38.29,2,4,2.4,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1211,1994,8,8,16,20,5,-4.41,-38.29,2,4,2.2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1212,1994,8,10,2,41,42,-4.41,-38.29,2,4,2.2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1213,1994,8,11,7,23,34,-4.41,-38.29,2,4,3.5,1,I,0,CE,Cascavel (UFRN.IAG.UnB),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1214,1994,8,11,7,27,57,-4.41,-38.29,2,4,2.4,1,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1215,1994,8,11,15,1,1,-4.41,-38.29,2,4,2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1216,1994,8,12,6,20,9,-3.7,-31,300,0,3.5,1,I,0,RN,F.Noronha? (UFRN.UnB.IAG),POINT (-3.7 -31)
IAG-BoletimSismicoBrasileiro.1217,1994,8,15,8,12,28,-4.41,-38.29,2,4,2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1218,1994,8,15,10,34,7,-4.41,-38.29,2,4,2.1,5,I,0,CE,Cascavel (UFRN.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1219,1994,8,19,10,2,52,-26.64,-63.42,20,564,6.4,0,E,0,E,Argentina (GS) Sao Paulo IMM,POINT (-26.64 -63.42)
IAG-BoletimSismicoBrasileiro.1220,1994,8,21,5,12,23,-21.32,-46.16,2,1,2.4,1,I,3,MG,Areado (IAG.IPT) varios,POINT (-21.32 -46.16)
IAG-BoletimSismicoBrasileiro.1221,1994,8,24,7,1,14,-4.41,-38.29,2,4,2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1222,1994,8,26,1,31,47,-5.49,-36.54,2,0,3,1,I,0,RN,N.S. Rafael (UFRN.UnB.IAG)varios,POINT (-5.49 -36.54)
IAG-BoletimSismicoBrasileiro.1223,1994,8,26,7,52,30,-5.49,-36.54,2,0,2.6,1,I,0,RN,N.S. Rafael (UFRN.UnB.IAG),POINT (-5.49 -36.54)
IAG-BoletimSismicoBrasileiro.1224,1994,9,11,1,41,22,-5.46,-35.69,10,0,3.5,1,I,0,RN,Joao Camara (UFRN.IAG.UnB),POINT (-5.46 -35.69)
IAG-BoletimSismicoBrasileiro.1225,1994,9,16,10,36,0,-5.46,-35.69,10,0,2.2,5,I,0,RN,Joao Camara (UFRN),POINT (-5.46 -35.69)
IAG-BoletimSismicoBrasileiro.1226,1994,9,20,7,9,46,-4.41,-38.29,2,4,2.8,1,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1227,1994,9,20,9,17,53,-23.17,-46.11,2,2,2.6,5,I,0,SP,Igarata (IPT.IAG),POINT (-23.17 -46.11)
IAG-BoletimSismicoBrasileiro.1228,1994,9,21,6,31,17,-4.41,-38.29,2,4,2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1229,1994,9,22,20,11,0,-4.41,-38.29,2,4,2.3,5,I,0,CE,Cascavel (UFRN),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1230,1994,9,23,1,5,17,-13.42,-39.66,40,0,2.7,1,I,3-4,BA,Jaguaquara (IAG),POINT (-13.42 -39.66)
IAG-BoletimSismicoBrasileiro.1231,1994,9,29,18,16,45,-4.41,-38.29,2,4,2.3,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1232,1994,10,2,22,38,48,-4.41,-38.29,2,4,2.1,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1233,1994,10,2,23,17,48,-4.41,-38.29,2,4,2.1,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1234,1994,10,23,11,39,33,-4.41,-38.29,2,4,2.1,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1235,1994,10,27,0,28,19,-4.41,-38.29,2,4,2,5,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1236,1994,11,1,14,42,41,-5.65,-35.85,10,0,2.2,5,I,0,RN,Joao Camara (UFRN.IAG),POINT (-5.65 -35.85)
IAG-BoletimSismicoBrasileiro.1237,1994,11,4,12,19,47,-4.41,-38.29,2,4,2.8,1,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1238,1994,11,13,4,47,17,-20.2,-44.4,10,0,3,1,I,4-5,MG,Brumadinho (IAG.UnB.IPT),POINT (-20.2 -44.4)
IAG-BoletimSismicoBrasileiro.1239,1994,11,15,3,10,44,-4.41,-38.29,2,4,2.5,1,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1240,1994,12,31,19,17,51,-19.02,-43.75,10,0,2.4,1,I,4,MG,Sant. Riacho (UnB.IAG) varios,POINT (-19.02 -43.75)
IAG-BoletimSismicoBrasileiro.1241,1995,1,11,17,37,6,-17.22,-48.62,20,0,2.5,1,I,0,GO,Pires do Rio (UnB),POINT (-17.22 -48.62)
IAG-BoletimSismicoBrasileiro.1242,1995,1,13,18,22,0,-4.41,-38.29,2,0,2.2,5,I,0,CE,Cascavel (UFRN.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1243,1995,1,13,20,46,0,-4.41,-38.29,2,0,2.6,5,I,0,CE,Cascavel (UFRN.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1244,1995,1,15,21,46,27,-23.84,-47.24,30,0,2.2,1,I,0,SP,Piai (IPT),POINT (-23.84 -47.24)
IAG-BoletimSismicoBrasileiro.1245,1995,1,18,19,21,8,-4.41,-38.29,2,0,2.5,5,I,0,CE,Cascavel (UFRN.UnB),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1246,1995,1,18,20,45,7,-4.41,-38.29,2,0,2.2,5,I,0,CE,Cascavel (UFRN.UnB),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1247,1995,1,18,21,45,0,-4.41,-38.29,2,0,2.6,5,I,0,CE,Cascavel (UFRN),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1248,1995,1,20,14,21,47,-4.41,-38.29,2,0,2.1,5,I,0,CE,Cascavel (UFRN.UnB),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1249,1995,1,28,3,23,0,-23.99,-49.18,20,0,2.5,1,I,0,SP,Itarare (IPT.IAG),POINT (-23.99 -49.18)
IAG-BoletimSismicoBrasileiro.1250,1995,2,9,3,30,31,-24.63,-45.69,80,0,2.2,1,I,0,SP,Margem Cont. (IPT.IAG),POINT (-24.63 -45.69)
IAG-BoletimSismicoBrasileiro.1251,1995,2,9,22,17,22,-12.47,-54.2,80,0,3.7,1,I,0,MT,Consul (UnB),POINT (-12.47 -54.2)
IAG-BoletimSismicoBrasileiro.1252,1995,2,10,7,27,19,-21.78,-46.51,30,0,2.1,1,I,0,MG,Pocos Caldas (IPT.UnB.IAG),POINT (-21.78 -46.51)
IAG-BoletimSismicoBrasileiro.1253,1995,3,11,3,52,6,-26.13,-48.39,30,0,2.8,1,I,0,SC,Plat. Cont. (IPT.IAG.COPEL.UFRS),POINT (-26.13 -48.39)
IAG-BoletimSismicoBrasileiro.1254,1995,3,12,14,42,8,-5.55,-35.88,30,0,2.3,5,I,0,RN,Joao Camara (UFRN),POINT (-5.55 -35.88)
IAG-BoletimSismicoBrasileiro.1255,1995,3,14,20,42,11,-13.75,-47.72,50,0,2.4,1,I,0,GO,Cavalcante (UnB),POINT (-13.75 -47.72)
IAG-BoletimSismicoBrasileiro.1256,1995,3,18,2,59,31,-24.5,-49.87,10,0,2.5,1,I,5,PR,Pirai do Sul (IAG.IPT.COPEL),POINT (-24.5 -49.87)
IAG-BoletimSismicoBrasileiro.1257,1995,3,20,3,26,38,-5.37,-35.94,30,0,2.9,5,I,0,RN,Joao Camara (UFRN.UnB),POINT (-5.37 -35.94)
IAG-BoletimSismicoBrasileiro.1258,1995,3,20,11,0,0,-5.53,-35.75,30,0,2.1,5,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1259,1995,3,20,12,12,58,-12.27,-49.32,50,0,2.6,1,I,0,TO,Figueiropol. (UnB),POINT (-12.27 -49.32)
IAG-BoletimSismicoBrasileiro.1260,1995,3,27,2,37,58,-13.43,-48.61,50,0,2,1,I,0,GO,S.T.de Goias (UnB),POINT (-13.43 -48.61)
IAG-BoletimSismicoBrasileiro.1261,1995,3,29,0,41,36,-7.11,-40.22,30,0,2.6,1,I,0,CE,Aiuaba (UFRN.IAG.UnB),POINT (-7.11 -40.22)
IAG-BoletimSismicoBrasileiro.1262,1995,4,2,11,17,37,-24.98,-48.41,20,0,2.5,1,I,0,SP,Rio Vermelho (IPT),POINT (-24.98 -48.41)
IAG-BoletimSismicoBrasileiro.1263,1995,4,12,17,28,1,-12.29,-40.38,50,0,2.2,1,I,0,BA,Itaberaba (IAG) Explosao ?,POINT (-12.29 -40.38)
IAG-BoletimSismicoBrasileiro.1264,1995,4,19,21,11,23,-19.12,-47.57,10,0,2.5,1,I,0,MG,Nova Ponte (UnB),POINT (-19.12 -47.57)
IAG-BoletimSismicoBrasileiro.1265,1995,4,21,8,51,27,-19.14,-47.67,5,0,3.5,1,I,3,MG,Nova Ponte (UnB.IPT.IAG),POINT (-19.14 -47.67)
IAG-BoletimSismicoBrasileiro.1266,1995,4,22,16,50,50,-4.41,-38.29,2,4,3.5,1,I,0,CE,Cascavel (UFRN.UnB.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1267,1995,4,23,1,36,57,-4.67,-38.19,20,0,2.7,1,I,0,CE,Hidrolandia (UFRN.UnB.IAG),POINT (-4.67 -38.19)
IAG-BoletimSismicoBrasileiro.1268,1995,4,28,13,33,8,-5.61,-35.61,10,0,2.6,1,I,0,RN,Taipu (UFRN.IAG.UnB),POINT (-5.61 -35.61)
IAG-BoletimSismicoBrasileiro.1269,1995,5,2,16,49,26,-25.68,-48.31,50,0,3.1,1,I,0,SP,Margem Cont. (IPT),POINT (-25.68 -48.31)
IAG-BoletimSismicoBrasileiro.1270,1995,5,4,0,50,51,-25.33,-43.98,50,0,2.5,1,I,0,SP,Margem Cont. (IPT.IAG),POINT (-25.33 -43.98)
IAG-BoletimSismicoBrasileiro.1271,1995,5,7,17,57,16,-13.37,-49.03,30,0,2,1,I,0,GO,Porangatu (UnB),POINT (-13.37 -49.03)
IAG-BoletimSismicoBrasileiro.1272,1995,5,10,1,37,56,-3.91,-40.41,5,0,3.4,1,I,0,CE,Groairas (UFRN.IAG),POINT (-3.91 -40.41)
IAG-BoletimSismicoBrasileiro.1273,1995,5,22,0,56,24,-23.17,-46.15,2,0,2,1,I,4,SP,Igarata (IPT.IAG),POINT (-23.17 -46.15)
IAG-BoletimSismicoBrasileiro.1274,1995,5,26,19,43,44,-20.2,-47.65,50,0,2.9,1,I,0,SP,Buritizal (UnB),POINT (-20.2 -47.65)
IAG-BoletimSismicoBrasileiro.1275,1995,5,27,23,19,44,-20.01,-44.7,20,0,3.1,1,I,0,MG,Igaratinga (UnB.IPT.IAG),POINT (-20.01 -44.7)
IAG-BoletimSismicoBrasileiro.1276,1995,5,28,9,22,59,-20.93,-47.65,50,0,2.7,1,I,0,SP,Batatais (UnB),POINT (-20.93 -47.65)
IAG-BoletimSismicoBrasileiro.1277,1995,5,29,11,58,20,-19.46,-47.57,20,0,2.5,1,I,0,MG,Nova Ponte (UnB),POINT (-19.46 -47.57)
IAG-BoletimSismicoBrasileiro.1278,1995,5,30,1,41,13,-10.79,-38.19,50,0,2.2,1,I,0,SE,Poco Verde (IAG),POINT (-10.79 -38.19)
IAG-BoletimSismicoBrasileiro.1279,1995,5,30,13,1,20,-20.92,-47.63,50,0,2.6,1,I,0,SP,Nuporanga (UnB),POINT (-20.92 -47.63)
IAG-BoletimSismicoBrasileiro.1280,1995,5,30,19,43,8,-19.68,-47.5,30,0,3,1,I,0,MG,Nova Ponte (UnB),POINT (-19.68 -47.5)
IAG-BoletimSismicoBrasileiro.1281,1995,5,31,0,36,47,-25.15,-44.6,50,0,3,1,I,0,SP,Margem Cont. (IAG.IPT),POINT (-25.15 -44.6)
IAG-BoletimSismicoBrasileiro.1282,1995,6,2,9,32,11,-20.54,-47.66,50,0,2.9,1,I,0,SP,Sao Jose (UnB),POINT (-20.54 -47.66)
IAG-BoletimSismicoBrasileiro.1283,1995,6,3,5,26,31,-18.03,-46.74,50,0,3.1,1,I,0,GO,Vazante (UnB.IAG),POINT (-18.03 -46.74)
IAG-BoletimSismicoBrasileiro.1284,1995,6,3,19,50,3,-19.43,-47.81,30,0,2.6,1,I,0,MG,Nova Ponte (UnB),POINT (-19.43 -47.81)
IAG-BoletimSismicoBrasileiro.1285,1995,6,4,2,49,24,-19.56,-45.66,60,0,2.5,1,I,0,MG,Dores Indaia (UnB.IAG),POINT (-19.56 -45.66)
IAG-BoletimSismicoBrasileiro.1286,1995,6,4,3,19,53,-20,-45.67,20,0,2.5,1,I,0,MG,Lagoa Prata (UnB.IAG.IPT),POINT (-20 -45.67)
IAG-BoletimSismicoBrasileiro.1287,1995,6,5,6,51,37,-19.38,-45.76,60,0,2.4,1,I,0,MG,Dores Indaia (UnB.IAG),POINT (-19.38 -45.76)
IAG-BoletimSismicoBrasileiro.1288,1995,6,6,0,32,22,-20.32,-48.41,30,0,2.8,1,I,0,SP,Guaira (UnB.IPT.IAG),POINT (-20.32 -48.41)
IAG-BoletimSismicoBrasileiro.1289,1995,6,6,17,42,4,-21.02,-47.55,40,0,2.5,1,I,0,SP,Altinopolis (UnB),POINT (-21.02 -47.55)
IAG-BoletimSismicoBrasileiro.1290,1995,6,6,17,43,43,-21.03,-47.6,40,0,2.7,1,I,0,SP,Altinopolis (UnB),POINT (-21.03 -47.6)
IAG-BoletimSismicoBrasileiro.1291,1995,6,8,3,48,11,-19.5,-45.74,60,0,2.5,1,I,0,MG,Dores Indaia (UnB.IAG),POINT (-19.5 -45.74)
IAG-BoletimSismicoBrasileiro.1292,1995,6,8,20,0,13,-20.86,-47.57,50,0,2.5,1,I,0,SP,Batatais (UnB),POINT (-20.86 -47.57)
IAG-BoletimSismicoBrasileiro.1293,1995,6,18,8,44,44,-24,-49.51,10,0,2.6,1,I,0,PR,Reianopolis (IPT.IAG),POINT (-24 -49.51)
IAG-BoletimSismicoBrasileiro.1294,1995,6,21,2,57,43,-10.79,-48.34,20,0,2.9,1,I,0,TO,P. Nacional (UnB.IAG),POINT (-10.79 -48.34)
IAG-BoletimSismicoBrasileiro.1295,1995,6,23,20,1,7,-21.12,-44.41,60,0,2,1,I,0,MG,Cassiterita (UnB),POINT (-21.12 -44.41)
IAG-BoletimSismicoBrasileiro.1296,1995,6,25,16,57,0,-23.45,-45.52,5,0,2,1,I,0,SP,Paraibuna (IPT.IAG),POINT (-23.45 -45.52)
IAG-BoletimSismicoBrasileiro.1297,1995,6,27,0,14,50,-5.53,-35.75,30,0,2,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1298,1995,6,27,4,13,53,-5.53,-35.75,30,0,2.1,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1299,1995,6,27,4,14,0,-5.53,-35.75,30,0,2,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1300,1995,7,16,22,22,6,-23.18,-51.19,200,0,2.2,1,I,0,SP,Bilac (IAG),POINT (-23.18 -51.19)
IAG-BoletimSismicoBrasileiro.1301,1995,7,18,9,40,24,-5.53,-35.75,30,0,2,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1302,1995,7,20,23,7,49,-24.64,-46.55,50,0,2.1,1,I,0,SP,Margem Cont. (IPT),POINT (-24.64 -46.55)
IAG-BoletimSismicoBrasileiro.1303,1995,7,26,20,27,38,-20.41,-45.49,10,0,2.3,1,I,0,MG,Formiga (IAG) Explosao ?,POINT (-20.41 -45.49)
IAG-BoletimSismicoBrasileiro.1304,1995,8,6,7,3,40,-22.69,-51.55,50,0,2.7,1,I,0,PR,Maira (IPT.IAG),POINT (-22.69 -51.55)
IAG-BoletimSismicoBrasileiro.1305,1995,8,10,19,16,32,-9.86,-50.54,70,0,2.9,1,I,0,MT,Vila Rica (UnB),POINT (-9.86 -50.54)
IAG-BoletimSismicoBrasileiro.1306,1995,8,24,3,20,6,-19.17,-47.86,20,0,3,1,I,0,MG,Nova Ponte (UnB),POINT (-19.17 -47.86)
IAG-BoletimSismicoBrasileiro.1307,1995,8,24,21,31,10,-5.53,-35.75,30,0,2.5,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1308,1995,8,27,12,12,0,-16.67,-43.94,10,0,2.6,1,I,0,MG,MontesClaros (IAG.UnB.IPT),POINT (-16.67 -43.94)
IAG-BoletimSismicoBrasileiro.1309,1995,8,27,20,8,35,-16.67,-43.94,10,0,3.7,1,I,6,MG,MontesClaros (IAG.UnB.IPT),POINT (-16.67 -43.94)
IAG-BoletimSismicoBrasileiro.1310,1995,8,28,12,59,58,-16.67,-43.94,10,0,2.4,1,I,0,MG,MontesClaros (IAG.UnB.IPT),POINT (-16.67 -43.94)
IAG-BoletimSismicoBrasileiro.1311,1995,9,21,17,0,0,-11.93,-61.93,5,0,2.6,4,C,3,RO,RolimdeMoura (IAG),POINT (-11.93 -61.93)
IAG-BoletimSismicoBrasileiro.1312,1995,10,4,6,55,53,-14.89,-48.78,40,0,2,1,I,0,GO,Dois Irmaos (UnB),POINT (-14.89 -48.78)
IAG-BoletimSismicoBrasileiro.1313,1995,10,12,10,45,0,-4.41,-38.29,2,0,2.5,5,I,0,CE,Cascavel (UFRN.IAG),POINT (-4.41 -38.29)
IAG-BoletimSismicoBrasileiro.1314,1995,10,28,6,7,0,-23.73,-53.21,50,0,2.8,1,I,0,PR,Lovat (IPT),POINT (-23.73 -53.21)
IAG-BoletimSismicoBrasileiro.1315,1995,10,30,2,37,15,-5.53,-35.75,30,0,2.3,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1316,1995,11,2,6,55,51,-13.6,-48.95,30,0,2.5,1,I,0,GO,S.T.de Goias (UnB),POINT (-13.6 -48.95)
IAG-BoletimSismicoBrasileiro.1317,1995,11,10,17,27,42,-18.78,-44.7,50,0,2.5,1,I,0,MG,Formiga (IAG) Explosao ?,POINT (-18.78 -44.7)
IAG-BoletimSismicoBrasileiro.1318,1995,11,25,6,22,3,-5.53,-35.75,30,0,2.2,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1319,1995,11,25,19,12,49,-5.53,-35.75,30,0,2.5,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1320,1995,11,26,2,52,3,-19.83,-46.24,30,0,2.3,1,I,0,MG,Campos Altos (IPT.UnB.IAG),POINT (-19.83 -46.24)
IAG-BoletimSismicoBrasileiro.1321,1995,12,11,20,49,47,-13.81,-48.85,40,0,2.7,1,I,0,GO,Formoso (UnB),POINT (-13.81 -48.85)
IAG-BoletimSismicoBrasileiro.1322,1995,12,27,9,53,44,-5.53,-35.75,30,0,2.4,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1323,1995,12,27,21,29,14,-5.53,-35.75,30,0,2,1,I,0,RN,Joao Camara (UFRN),POINT (-5.53 -35.75)
IAG-BoletimSismicoBrasileiro.1324,1995,12,29,13,59,52,-13.82,-49.43,100,0,2.4,1,I,0,GO,Mutunopolis (UnB),POINT (-13.82 -49.43)
IAG-BoletimSismicoBrasileiro.1325,1996,1,13,0,33,9,-28.04,-46.38,50,0,3.2,1,I,0,SC,Margem Cont. (IAG.IPT.COPEL.UFRS),POINT (-28.04 -46.38)
IAG-BoletimSismicoBrasileiro.1326,1996,1,19,16,18,30,-5.52,-35.73,10,0,2.7,1,I,0,RN,Joao Camara (UFRN.IAG),POINT (-5.52 -35.73)
IAG-BoletimSismicoBrasileiro.1327,1996,1,19,16,21,31,-5.52,-35.73,10,0,2.3,1,I,0,RN,Joao Camara (UFRN.IAG),POINT (-5.52 -35.73)
IAG-BoletimSismicoBrasileiro.1328,1996,1,29,18,47,22,-17.03,-49.81,30,0,2.2,1,I,0,GO,Hidrolandia (UnB),POINT (-17.03 -49.81)
IAG-BoletimSismicoBrasileiro.1329,1996,2,23,23,27,9,-21.95,-48.68,5,0,2.9,1,I,0,SP,Bariri (IPT.UnB.IAG.COPEL),POINT (-21.95 -48.68)
IAG-BoletimSismicoBrasileiro.1330,1996,2,28,5,34,51,-19.58,-48.2,50,0,2.8,1,I,0,MG,Nova Ponte (UnB),POINT (-19.58 -48.2)
IAG-BoletimSismicoBrasileiro.1331,1996,3,1,3,39,33,-15.61,-51.87,4,0,3.2,1,I,0,MT,Araguaiana (UnB),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1332,1996,3,7,5,46,42,-25.5,-45.43,50,0,2,1,I,0,PR,Margem Cont. (IPT),POINT (-25.5 -45.43)
IAG-BoletimSismicoBrasileiro.1333,1996,3,12,10,18,36,-28.43,-34.66,50,0,4.6,0,I,0,-,Atlantico S (ISC),POINT (-28.43 -34.66)
IAG-BoletimSismicoBrasileiro.1334,1996,3,13,5,5,58,-15.61,-51.87,4,0,3.6,1,I,0,MT,Araguaiana (UnB.IPT.IAG),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1335,1996,3,21,18,49,29,-15.61,-51.87,4,0,3.4,1,I,0,MT,Araguaiana (UnB),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1336,1996,3,21,18,53,42,-15.61,-51.87,4,0,3.1,1,I,0,MT,Araguaiana (UnB),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1337,1996,3,22,6,17,7,-15.61,-51.87,4,0,2.9,1,I,0,MT,Araguaiana (UnB),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1338,1996,3,28,11,50,0,-15.61,-51.87,4,0,3.1,1,I,0,MT,Araguaiana (UnB),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1339,1996,3,28,15,5,53,-24.87,-44.24,30,0,3.1,1,I,0,SP,Margem Cont. (IPT.UnB.IAG),POINT (-24.87 -44.24)
IAG-BoletimSismicoBrasileiro.1340,1996,3,30,21,32,56,-15.61,-51.87,4,0,3.2,1,I,0,MT,Araguaiana (UnB.IAG),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1341,1996,4,4,21,45,33,-19.92,-44.35,50,0,2.7,1,I,0,MG,Betim (UnB.IAG),POINT (-19.92 -44.35)
IAG-BoletimSismicoBrasileiro.1342,1996,4,9,5,17,0,-21.29,-47.32,5,0,2.8,5,I,0,SP,Cajuru (IPT),POINT (-21.29 -47.32)
IAG-BoletimSismicoBrasileiro.1343,1996,4,15,4,56,43,-15.76,-51.93,50,0,2.6,1,I,0,MT,Araguaiana (UnB),POINT (-15.76 -51.93)
IAG-BoletimSismicoBrasileiro.1344,1996,4,21,2,55,57,-23.96,-44.68,30,0,2.2,1,I,0,SP,Margem Cont. (IPT.IAG),POINT (-23.96 -44.68)
IAG-BoletimSismicoBrasileiro.1345,1996,4,24,20,3,55,-26.47,-45.38,30,0,3,1,I,0,SC,Margem Cont. (IAG.IPT),POINT (-26.47 -45.38)
IAG-BoletimSismicoBrasileiro.1346,1996,4,27,9,4,18,-15.64,-51.91,50,0,2.6,1,I,0,MT,Araguaiana (UnB),POINT (-15.64 -51.91)
IAG-BoletimSismicoBrasileiro.1347,1996,4,27,14,47,12,-18.12,-43.69,60,0,3.2,1,I,0,MT,Alto Garcas (UnB),POINT (-18.12 -43.69)
IAG-BoletimSismicoBrasileiro.1348,1996,4,30,13,11,6,-24.14,-46.96,20,0,2,1,I,0,SP,Margem Cont. (IPT),POINT (-24.14 -46.96)
IAG-BoletimSismicoBrasileiro.1349,1996,5,1,12,43,53,-12.57,-48.05,20,0,2.7,1,I,0,TO,S.STocantins (UnB),POINT (-12.57 -48.05)
IAG-BoletimSismicoBrasileiro.1350,1996,5,8,19,2,13,-21.29,-47.32,5,0,2,1,I,2,SP,Cajuru (IAG.IPT),POINT (-21.29 -47.32)
IAG-BoletimSismicoBrasileiro.1351,1996,5,9,5,17,4,-21.39,-47.25,10,0,2.7,1,I,4,SP,Cajuru (IAG.IPT.UnB),POINT (-21.39 -47.25)
IAG-BoletimSismicoBrasileiro.1352,1996,5,10,2,45,18,-15.79,-51.73,50,0,2.7,1,I,0,MT,Araguaiana (UnB),POINT (-15.79 -51.73)
IAG-BoletimSismicoBrasileiro.1353,1996,5,10,6,0,43,-15.61,-51.87,4,0,3.4,1,I,6,MT,Araguaiana (UnB.IPT.IAG),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1354,1996,5,12,15,6,30,-21.19,-46.3,10,0,2.2,1,I,0,MG,Jureia (IPT.IAG.UnB),POINT (-21.19 -46.3)
IAG-BoletimSismicoBrasileiro.1355,1996,5,13,20,43,25,-15.61,-51.87,4,0,2.6,1,I,0,MT,Araguaiana (UnB),POINT (-15.61 -51.87)
IAG-BoletimSismicoBrasileiro.1356,1996,5,19,19,14,48,-15.61,-51.87,4,0,2.2,1,I,0,MT,Araguaiana (UnB),POINT (-15.61 -51.87)
